ID,Scrape_Time,Publication_Time,URL,Source,Title,Content,Sentiment,Negative_Confidence,Neutral_Confidence,Positive_Confidence
11,2024-10-13 16:03:32,days ago,https://finance.yahoo.com/news/cava-launches-first-flavor-cult-120000846.html,Yahoo Finance,CAVA Launches First New Flavor of Its Cult-Favorite Pita Chips,"WASHINGTON, October 03, 2024--CAVA, the category-defining Mediterranean fast-casual restaurant brand, today announced that it will be launching Garlic Ranch Pita Chips, the brand’s first-ever variation on the original pita chips beloved by CAVA fans.",Positive,0.2633053660392761,0.009878413751721382,0.7268162369728088
12,2024-10-13 16:03:32,days ago,https://finance.yahoo.com/news/wall-street-analysts-think-cava-092500195.html,Yahoo Finance,Wall Street Analysts Think Cava Could Be the Next Chipotle. Why They May Be Right.,Cava appears to have all the ingredients needed to be the next Chipotle.,Positive,0.20710261166095734,0.008433989249169827,0.7844634652137756
13,2024-10-13 16:03:32,days ago,https://finance.yahoo.com/news/cava-stock-buy-now-091200836.html,Yahoo Finance,Is Cava Stock a Buy Now?,"The restaurant chain is an attractive investment, but there's one factor to consider before deciding to buy.",Positive,0.08479452133178711,0.01300180982798338,0.9022037386894226
14,2024-10-13 16:03:32,days ago,https://finance.yahoo.com/news/2-restaurant-stocks-could-parabolic-080500005.html,Yahoo Finance,2 Restaurant Stocks That Could Go Parabolic,They are catching a new wave of customers at their modern eateries and capturing market attention.,Negative,0.7303028106689453,0.01157511305063963,0.258122056722641
15,2024-10-13 16:03:32,days ago,https://finance.yahoo.com/news/jim-cramer-cava-group-inc-210629846.html,Yahoo Finance,"Jim Cramer On CAVA Group, Inc. (NYSE:CAVA): ‘One Of The Great New Concepts’","We recently published an article titled, Jim Cramer is Talking About These 12 Stocks. In this article, we are going to take a look at where CAVA Group, Inc. (NYSE:CAVA) stands against the other stocks that Jim Cramer has talked about. During September 30’s episode of Mad Money, CNBC’s Jim Cramer delved into the previous […]",Positive,0.02716067060828209,0.03468609228730202,0.9381532669067383
16,2024-10-13 16:03:32,days ago,https://finance.yahoo.com/news/cava-group-cava-sees-more-215021329.html,Yahoo Finance,Cava Group (CAVA) Sees a More Significant Dip Than Broader Market: Some Facts to Know,"Cava Group (CAVA) reachead $122.43 at the closing of the latest trading day, reflecting a -1.15% change compared to its last close.",Negative,0.8877533078193665,0.09091271460056305,0.021333979442715645
17,2024-10-13 16:03:32,days ago,https://finance.yahoo.com/video/kind-snacks-founder-talks-shark-183000105.html,Yahoo Finance,"Kind Snacks founder talks new 'Shark Tank' role, Cava investment","Daniel Lubetzky, founder of Kind Snacks and the newest 'Shark Tank' judge, joins Asking for a Trend to discuss his new role on the show and share his perspective on the food and snack industry. The new Shark Tank judge reflected on his experience, noting that he's learning a great deal from his colleagues. When evaluating pitches on the show, Lubetzky emphasizes the importance of authenticity, claiming he has ""a sixth sense for it."" He ranks integrity as the most crucial factor, followed by a unique business concept, creativity, potential, and a great product or service. ""In life, the people that I want to hire, the people that I want to work with, are people that can grow,"" he told Yahoo Finance. Within his own business of snacking, Lubetzky acknowledges the unhealthy nature of the food industry saying ""it's very real."" With ultra-processed ingredients such as refined sugars, refined carbs, and artificial dyes/sweeteners, he believes that companies don't do ""enough to educate the consumer."" He adds; ""It's not the right way to build our society."" Lubetzky also highlighted his recent investment in Cava (CAVA), the Mediterranean fast-casual chain that has seen its stock soar since going public last year. Despite inflation still impacting businesses across the economy, Lubetzky remains confident in the brand, stating, ""For me, my experience is if you have a great product or service and you're at a growth stage, these things don't phase you."" This post was written by Angel Smith",Positive,0.11574123799800873,0.013752318918704987,0.8705064058303833
18,2024-10-13 16:03:32,days ago,https://finance.yahoo.com/news/boost-portfolio-top-retail-wholesale-130003863.html,Yahoo Finance,How to Boost Your Portfolio with Top Retail-Wholesale Stocks Set to Beat Earnings,The Zacks Earnings ESP is a great way to find potential earnings surprises. Why investors should take advantage now.,Positive,0.08495646715164185,0.02302132360637188,0.8920221924781799
19,2024-10-13 16:03:32,days ago,https://finance.yahoo.com/news/cava-group-inc-cava-best-051529540.html,Yahoo Finance,Is CAVA Group Inc. (CAVA) the Best Performing Stock in 2024?,"We recently compiled a list of the 10 Best Performing Stocks in 2024. In this article, we are going to take a look at where CAVA Group Inc. (NYSE:CAVA) stands against the other great-performing stocks. Dow Breaks Record The Dow Jones Industrial Average has recently made headlines by closing above the 42,000 mark for the first […]",Positive,0.3723762035369873,0.13880211114883423,0.48882171511650085
20,2024-10-13 16:03:32,days ago,https://finance.yahoo.com/news/cava-group-cava-declines-more-215020464.html,Yahoo Finance,Cava Group (CAVA) Declines More Than Market: Some Information for Investors,"Cava Group (CAVA) reachead $126.84 at the closing of the latest trading day, reflecting a -0.47% change compared to its last close.",Negative,0.85881108045578,0.1194223091006279,0.021766671910881996
21,2024-10-13 16:03:39,hours ago,https://finance.yahoo.com/news/forget-chipotle-why-might-want-074700268.html,Yahoo Finance,Should You Forget Chipotle? Why You Might Want to Buy This Unstoppable Growth Stock Instead.,Chipotle Mexican Grill has grown its business massively over the years but is now facing a bit of turbulence. You might want to take a look at Cava.,Positive,0.09104766696691513,0.019109657034277916,0.8898426294326782
22,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/jim-cramer-says-cava-group-201746852.html,Yahoo Finance,"Jim Cramer Says ‘I Like CAVA Group, Inc. (CAVA) Very Much’","We recently published an article titled Jim Cramer on Super Micro Computer and Other Stocks. In this article, we are going to take a look at where CAVA Group, Inc. (NYSE:CAVA) stands against the other super micro computer stocks. As earnings season kicks off, Mad Money’s host, Jim Cramer reminds investors that bad news can often […]",Positive,0.03947577625513077,0.210720494389534,0.7498036623001099
23,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/jim-cramer-says-ve-got-114417940.html,Yahoo Finance,Jim Cramer Says ‘You’ve Got to Hold’ Cava Group (NYSE:CAVA),"We recently published a list of Jim Cramer October Calls: Top 10 Stocks. Since CAVA Group Inc (NYSE:CAVA) ranks 8th on the list, it deserves a deeper look. Jim Cramer in a latest program on CNBC talked about the ills of “complacency” in investing and how sticking to a specific narrative costs investors money. He was criticizing […]",Neutral,0.0221173744648695,0.7256155610084534,0.252267062664032
24,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/cava-group-cava-dips-more-215021586.html,Yahoo Finance,Cava Group (CAVA) Dips More Than Broader Market: What You Should Know,"Cava Group (CAVA) reachead $130.24 at the closing of the latest trading day, reflecting a -1.23% change compared to its last close.",Negative,0.8964712023735046,0.08264198154211044,0.020886894315481186
25,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/where-cava-stock-5-years-223000765.html,Yahoo Finance,Where Will Cava Stock Be in 5 Years?,Shares are up 300% in the last 12 months.,Negative,0.9480392932891846,0.013005316257476807,0.03895542398095131
26,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/m/06d0f635-0c20-311d-bea7-417fe9543993/broadcom-cava-lead-five.html,Yahoo Finance,"Broadcom, Cava Lead Five Stocks Near Buy Points",Artificial intelligence chip stalwart Broadcom and fast-casual pacesetter Cava Group lead this watchlist of five stocks near buy points.,Positive,0.20858274400234222,0.013131517916917801,0.7782857418060303
27,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/cava-group-cava-beats-stock-214521558.html,Yahoo Finance,Cava Group (CAVA) Beats Stock Market Upswing: What Investors Need to Know,"Cava Group (CAVA) closed at $126.60 in the latest trading session, marking a +1.34% move from the prior day.",Negative,0.9201099276542664,0.05934523791074753,0.02054484188556671
28,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/cava-group-inc-cava-best-102211124.html,Yahoo Finance,Is CAVA Group Inc. (CAVA) the Best High Short Interest Stock to Invest In Now?,"We recently compiled a list of the 7 Best High Short Interest Stocks To Invest In. In this article, we are going to take a look at where CAVA Group Inc. (NYSE:CAVA) stands against the other high short interest stocks. What’s Going On in China? China’s housing market, once a booming sector, has experienced a significant […]",Positive,0.19799382984638214,0.14056557416915894,0.6614406108856201
29,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/m/5edbd7e1-8108-3cad-88dc-c95998f74367/cava-stock-of-the-day-eyes.html,Yahoo Finance,"Cava, Stock Of The Day, Eyes New Buy Point After 190% Run, With Earnings Set To Double","Cava is the IBD Stock Of The Day as it hugs a short-term support level while eyeing both an early entry and a more-traditional buy point.  Cava stock continues its red-hot run after an August earnings beat-and-raise, near post-IPO highs.  Cava stock packs a punch, too, having nearly tripled year to date.",Negative,0.9390254020690918,0.023027250543236732,0.03794727474451065
30,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/cava-group-inc-cava-trending-130015317.html,Yahoo Finance,"CAVA Group, Inc. (CAVA) Is a Trending Stock: Facts to Know Before Betting on It","Recently, Zacks.com users have been paying close attention to Cava (CAVA). This makes it worthwhile to examine what the stock has in store.",Positive,0.09912943094968796,0.011459377594292164,0.889411211013794
31,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/cava-launches-first-flavor-cult-120000846.html,Yahoo Finance,CAVA Launches First New Flavor of Its Cult-Favorite Pita Chips,"WASHINGTON, October 03, 2024--CAVA, the category-defining Mediterranean fast-casual restaurant brand, today announced that it will be launching Garlic Ranch Pita Chips, the brand’s first-ever variation on the original pita chips beloved by CAVA fans.",Positive,0.2633053660392761,0.009878413751721382,0.7268162369728088
32,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/wall-street-analysts-think-cava-092500195.html,Yahoo Finance,Wall Street Analysts Think Cava Could Be the Next Chipotle. Why They May Be Right.,Cava appears to have all the ingredients needed to be the next Chipotle.,Positive,0.20710261166095734,0.008433989249169827,0.7844634652137756
33,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/cava-stock-buy-now-091200836.html,Yahoo Finance,Is Cava Stock a Buy Now?,"The restaurant chain is an attractive investment, but there's one factor to consider before deciding to buy.",Positive,0.08479452133178711,0.01300180982798338,0.9022037386894226
34,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/2-restaurant-stocks-could-parabolic-080500005.html,Yahoo Finance,2 Restaurant Stocks That Could Go Parabolic,They are catching a new wave of customers at their modern eateries and capturing market attention.,Negative,0.7303028106689453,0.01157511305063963,0.258122056722641
35,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/jim-cramer-cava-group-inc-210629846.html,Yahoo Finance,"Jim Cramer On CAVA Group, Inc. (NYSE:CAVA): ‘One Of The Great New Concepts’","We recently published an article titled, Jim Cramer is Talking About These 12 Stocks. In this article, we are going to take a look at where CAVA Group, Inc. (NYSE:CAVA) stands against the other stocks that Jim Cramer has talked about. During September 30’s episode of Mad Money, CNBC’s Jim Cramer delved into the previous […]",Positive,0.02716067060828209,0.03468609228730202,0.9381532669067383
36,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/cava-group-cava-sees-more-215021329.html,Yahoo Finance,Cava Group (CAVA) Sees a More Significant Dip Than Broader Market: Some Facts to Know,"Cava Group (CAVA) reachead $122.43 at the closing of the latest trading day, reflecting a -1.15% change compared to its last close.",Negative,0.8877533078193665,0.09091271460056305,0.021333979442715645
37,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/video/kind-snacks-founder-talks-shark-183000105.html,Yahoo Finance,"Kind Snacks founder talks new 'Shark Tank' role, Cava investment","Daniel Lubetzky, founder of Kind Snacks and the newest 'Shark Tank' judge, joins Asking for a Trend to discuss his new role on the show and share his perspective on the food and snack industry. The new Shark Tank judge reflected on his experience, noting that he's learning a great deal from his colleagues. When evaluating pitches on the show, Lubetzky emphasizes the importance of authenticity, claiming he has ""a sixth sense for it."" He ranks integrity as the most crucial factor, followed by a unique business concept, creativity, potential, and a great product or service. ""In life, the people that I want to hire, the people that I want to work with, are people that can grow,"" he told Yahoo Finance. Within his own business of snacking, Lubetzky acknowledges the unhealthy nature of the food industry saying ""it's very real."" With ultra-processed ingredients such as refined sugars, refined carbs, and artificial dyes/sweeteners, he believes that companies don't do ""enough to educate the consumer."" He adds; ""It's not the right way to build our society."" Lubetzky also highlighted his recent investment in Cava (CAVA), the Mediterranean fast-casual chain that has seen its stock soar since going public last year. Despite inflation still impacting businesses across the economy, Lubetzky remains confident in the brand, stating, ""For me, my experience is if you have a great product or service and you're at a growth stage, these things don't phase you."" This post was written by Angel Smith",Positive,0.11574123799800873,0.013752318918704987,0.8705064058303833
38,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/boost-portfolio-top-retail-wholesale-130003863.html,Yahoo Finance,How to Boost Your Portfolio with Top Retail-Wholesale Stocks Set to Beat Earnings,The Zacks Earnings ESP is a great way to find potential earnings surprises. Why investors should take advantage now.,Positive,0.08495646715164185,0.02302132360637188,0.8920221924781799
39,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/cava-group-inc-cava-best-051529540.html,Yahoo Finance,Is CAVA Group Inc. (CAVA) the Best Performing Stock in 2024?,"We recently compiled a list of the 10 Best Performing Stocks in 2024. In this article, we are going to take a look at where CAVA Group Inc. (NYSE:CAVA) stands against the other great-performing stocks. Dow Breaks Record The Dow Jones Industrial Average has recently made headlines by closing above the 42,000 mark for the first […]",Positive,0.3723762035369873,0.13880211114883423,0.48882171511650085
40,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/cava-group-cava-declines-more-215020464.html,Yahoo Finance,Cava Group (CAVA) Declines More Than Market: Some Information for Investors,"Cava Group (CAVA) reachead $126.84 at the closing of the latest trading day, reflecting a -0.47% change compared to its last close.",Negative,0.85881108045578,0.1194223091006279,0.021766671910881996
41,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/cava-group-inc-cava-mediterranean-145715530.html,Yahoo Finance,CAVA Group Inc. (CAVA): Mediterranean Marvel or Short Sellers’ Nightmare?,"We recently published a list of 10 Worst Booming Stocks to Buy According to Short Sellers. In this article, we are going to take a look at where CAVA Group Inc. (NYSE:CAVA) stands against other worst booming stocks to buy according to short sellers. Are We Really In September? September has historically been one of […]",Positive,0.028507495298981667,0.3246166408061981,0.6468758583068848
42,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/cava-group-inc-nyse-cava-133002270.html,Yahoo Finance,"Can CAVA Group, Inc. (NYSE:CAVA) Improve Its Returns?","While some investors are already well versed in financial metrics (hat tip), this article is for those who would like...",Positive,0.10358691960573196,0.010701928287744522,0.8857111930847168
43,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/missed-chipotle-buy-cava-instead-112700980.html,Yahoo Finance,Missed Out on Chipotle? Buy Cava Instead.,Chipotle stock is up massively since its IPO. Recently IPOed Cava is similar to Chipotle and could have a huge growth opportunity ahead.,Negative,0.9297798871994019,0.008779495023190975,0.06144058704376221
44,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/cava-group-cava-rises-trails-214520277.html,Yahoo Finance,Cava Group (CAVA) Rises But Trails Market: What Investors Should Know,"The latest trading day saw Cava Group (CAVA) settling at $125.22, representing a +0.74% change from its previous close.",Negative,0.8377897143363953,0.1387762576341629,0.02343405783176422
45,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/cava-group-inc-cava-attracting-130019444.html,Yahoo Finance,"CAVA Group, Inc. (CAVA) is Attracting Investor Attention: Here is What You Should Know","Recently, Zacks.com users have been paying close attention to Cava (CAVA). This makes it worthwhile to examine what the stock has in store.",Positive,0.09912943094968796,0.011459377594292164,0.889411211013794
46,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/jim-cramer-believes-time-buy-060308675.html,Yahoo Finance,Jim Cramer Believes It Is Time to Buy CAVA Group Inc. (CAVA),"We recently compiled a list titled Jim Cramer’s Ultimate Stock Picks: 10 Hot Stocks to Consider. In this article, we will look at where CAVA Group Inc. (NYSE:CAVA) ranks among Jim Cramer’s 10 hot stocks to consider. In a recent episode of Mad Money, Jim Cramer emphasized the unexpected strength in the market, pointing out that […]",Positive,0.33592188358306885,0.02114514634013176,0.6429330110549927
47,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/cava-group-cava-stock-drops-215019908.html,Yahoo Finance,Cava Group (CAVA) Stock Drops Despite Market Gains: Important Facts to Note,"In the closing of the recent trading day, Cava Group (CAVA) stood at $122.47, denoting a -0.31% change from the preceding trading day.",Neutral,0.34489819407463074,0.6176985502243042,0.037403155118227005
48,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/m/d711d4ab-232f-3bc0-aaf8-2efbc46ed328/this-cava-peer-cleared-one.html,Yahoo Finance,This Cava Peer Cleared One Buy Point. Now It's Teasing Two More.,"Joining Cava on the IBD Leaderboard watchlist and the list of new buys by top funds, Wingstop stock eyes multiple buy points.",Negative,0.7428148984909058,0.009826747700572014,0.24735841155052185
49,2024-10-13 16:03:39,days ago,https://finance.yahoo.com/news/jim-cramer-cava-group-inc-184718326.html,Yahoo Finance,"Jim Cramer on CAVA Group, Inc. (CAVA): ‘Some Stocks Just Don’t Know When to Quit’","We recently compiled a list titled Jim Cramer’s Top 10 Stocks to Track for Potential Growth. In this article, we will look at where CAVA Group, Inc. (NYSE:CAVA) ranks among Jim Cramer’s top stocks to track for potential growth. In a recent episode of Mad Money, Jim Cramer points out the surprising strength in the […]",Negative,0.6517255902290344,0.03224872797727585,0.31602567434310913
50,2024-10-13 16:03:39,last month,https://finance.yahoo.com/news/cava-millionaire-maker-stock-091900674.html,Yahoo Finance,Is Cava a Millionaire-Maker Stock?,"The business is strong, and investors should keep it on their radar.",Negative,0.5305145978927612,0.011466783471405506,0.4580186903476715
51,2024-10-13 16:03:39,last month,https://finance.yahoo.com/news/2-soaring-stocks-hold-next-092500300.html,Yahoo Finance,2 Soaring Stocks to Hold for the Next 20 Years,These companies are surefire bets for the long haul.,Negative,0.5526393055915833,0.012024982832372189,0.43533578515052795
52,2024-10-13 16:03:39,last month,https://finance.yahoo.com/news/why-cava-stock-soared-35-212531333.html,Yahoo Finance,Why Cava Stock Soared 35% in August,It was up even more before some insiders cashed out.,Negative,0.8680363893508911,0.02508832886815071,0.10687532275915146
53,2024-10-13 16:03:39,last month,https://finance.yahoo.com/news/165-already-too-buy-cava-114700380.html,Yahoo Finance,"Up 165% Already This Year, Is It Too Late to Buy Cava Stock?",Does this high-flying stock have more room to rise even higher?,Positive,0.26740431785583496,0.01376687828451395,0.7188287377357483
54,2024-10-13 16:03:39,last month,https://finance.yahoo.com/news/cava-participate-piper-sandler-growth-203000980.html,Yahoo Finance,CAVA to Participate in Piper Sandler Growth Frontiers Conference,"WASHINGTON, September 05, 2024--CAVA Group, Inc. (NYSE: CAVA), the category-defining Mediterranean fast-casual restaurant brand that brings heart, health, and humanity to food, today announced that it will participate in the Piper Sandler Growth Frontiers Conference on Wednesday, September 11, 2024. Brett Schulman, Co-Founder and CEO, and Tricia Tolivar, CFO, will participate in 1x1 meetings and a fireside chat at 9:30 AM EST. The fireside chat and replay of the event will be available on the ""E",Positive,0.04844633862376213,0.013537239283323288,0.9380164742469788
55,2024-10-13 16:03:39,last month,https://finance.yahoo.com/news/1-stock-wouldnt-touch-10-114700013.html,Yahoo Finance,1 Stock I Wouldn't Touch With a 10-Foot Pole -- and Here's Why,Thinking of investing in a hot restaurant stock? Not so fast. There are serious reasons to stay away from this popular growth story.,Positive,0.0532391257584095,0.04005474969744682,0.9067061543464661
56,2024-10-13 16:03:39,last month,https://finance.yahoo.com/news/too-buy-cava-stock-130000723.html,Yahoo Finance,Is It Too Late to Buy Cava Stock?,The stock is up 160% so far in 2024.,Negative,0.9496045112609863,0.01458727940917015,0.03580821305513382
57,2024-10-13 16:03:39,last month,https://finance.yahoo.com/news/1-monster-stock-175-2024-223000582.html,Yahoo Finance,1 Monster Stock Up 175% in 2024: Should You Buy or Is It Too Late?,"It's tempting to hop on the bandwagon, especially with a business that's firing on all cylinders.",Positive,0.06597176939249039,0.06403391063213348,0.8699943423271179
58,2024-10-13 16:03:39,last month,https://finance.yahoo.com/news/2-monster-stocks-hold-next-144300321.html,Yahoo Finance,2 Monster Stocks to Hold for the Next 20 Years,These emerging brands can help you build lasting wealth.,Positive,0.4258177876472473,0.00966180395334959,0.5645204782485962
59,2024-10-13 16:03:39,last month,https://finance.yahoo.com/news/cava-continues-prove-chipotle-130500242.html,Yahoo Finance,Cava Continues to Prove It's the New Chipotle,"With an expanding store base, stellar revenue growth, and a niche spot within Mediterranean cuisine, Cava seems poised to continue its remarkable growth story.",Negative,0.9362571835517883,0.012136855162680149,0.05160597339272499
60,2024-10-13 16:03:39,last month,https://finance.yahoo.com/news/2-monster-stocks-buy-now-134500349.html,Yahoo Finance,2 Monster Stocks You Can Buy Right Now Before They Surge Even Higher,These businesses can stand the test of time in a diversified portfolio.,Positive,0.2792171835899353,0.007493274752050638,0.7132895588874817
61,2024-10-13 16:03:46,hours ago,https://finance.yahoo.com/news/forget-chipotle-why-might-want-074700268.html,Yahoo Finance,Should You Forget Chipotle? Why You Might Want to Buy This Unstoppable Growth Stock Instead.,Chipotle Mexican Grill has grown its business massively over the years but is now facing a bit of turbulence. You might want to take a look at Cava.,Positive,0.09104766696691513,0.019109657034277916,0.8898426294326782
62,2024-10-13 16:03:46,days ago,https://finance.yahoo.com/news/jim-cramer-says-cava-group-201746852.html,Yahoo Finance,"Jim Cramer Says ‘I Like CAVA Group, Inc. (CAVA) Very Much’","We recently published an article titled Jim Cramer on Super Micro Computer and Other Stocks. In this article, we are going to take a look at where CAVA Group, Inc. (NYSE:CAVA) stands against the other super micro computer stocks. As earnings season kicks off, Mad Money’s host, Jim Cramer reminds investors that bad news can often […]",Positive,0.03947577625513077,0.210720494389534,0.7498036623001099
63,2024-10-13 16:03:46,days ago,https://finance.yahoo.com/news/jim-cramer-says-ve-got-114417940.html,Yahoo Finance,Jim Cramer Says ‘You’ve Got to Hold’ Cava Group (NYSE:CAVA),"We recently published a list of Jim Cramer October Calls: Top 10 Stocks. Since CAVA Group Inc (NYSE:CAVA) ranks 8th on the list, it deserves a deeper look. Jim Cramer in a latest program on CNBC talked about the ills of “complacency” in investing and how sticking to a specific narrative costs investors money. He was criticizing […]",Neutral,0.0221173744648695,0.7256155610084534,0.252267062664032
64,2024-10-13 16:03:46,days ago,https://finance.yahoo.com/news/cava-group-cava-dips-more-215021586.html,Yahoo Finance,Cava Group (CAVA) Dips More Than Broader Market: What You Should Know,"Cava Group (CAVA) reachead $130.24 at the closing of the latest trading day, reflecting a -1.23% change compared to its last close.",Negative,0.8964712023735046,0.08264198154211044,0.020886894315481186
65,2024-10-13 16:03:46,days ago,https://finance.yahoo.com/news/where-cava-stock-5-years-223000765.html,Yahoo Finance,Where Will Cava Stock Be in 5 Years?,Shares are up 300% in the last 12 months.,Negative,0.9480392932891846,0.013005316257476807,0.03895542398095131
66,2024-10-13 16:03:46,days ago,https://finance.yahoo.com/m/06d0f635-0c20-311d-bea7-417fe9543993/broadcom-cava-lead-five.html,Yahoo Finance,"Broadcom, Cava Lead Five Stocks Near Buy Points",Artificial intelligence chip stalwart Broadcom and fast-casual pacesetter Cava Group lead this watchlist of five stocks near buy points.,Positive,0.20858274400234222,0.013131517916917801,0.7782857418060303
67,2024-10-13 16:03:46,days ago,https://finance.yahoo.com/news/cava-group-cava-beats-stock-214521558.html,Yahoo Finance,Cava Group (CAVA) Beats Stock Market Upswing: What Investors Need to Know,"Cava Group (CAVA) closed at $126.60 in the latest trading session, marking a +1.34% move from the prior day.",Negative,0.9201099276542664,0.05934523791074753,0.02054484188556671
